pair_id,pair_type,source,condition_id,template,camera_motion,failure_type,PSNR,SSIM,mean_absdiff,sharpness_winner,sharpness_loser,sharpness_ratio,brightness,contrast,flicker,freeze_rate,local_absdiff_mean,local_absdiff_p95,reward_winner,reward_loser,reward_margin,R_bg,R_cam,R_fg,R_phys,R_reobs,R_quality,P_freeze,P_blur,R_total,status
v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump,TypeM_v10_synthetic_visible,,01002_drop_orbit_left_72_seed40002,drop,orbit_left_72,local_temporal_jump,32.997927676599566,0.9772139875829439,3.126711755990982,399.13212365358777,435.15817258202503,1.0902609604769467,128.40758338341345,47.94354217404349,3.4569217376198504,0.0,19.855533599853516,106.0,1.0,0.71635,0.28365,0.73635,0.72635,0.69635,0.70135,0.71635,1.0,0.0,0.0,0.71635,SCORED
v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,TypeM_v10_synthetic_visible,,01008_drop_orbit_left_72_seed40008,drop,orbit_left_72,local_patch_freeze,35.30053717315181,0.9928148306876863,2.4999814331531525,1200.5545662151003,1218.6183905614494,1.0150462334987833,88.27198705428685,55.09147138473168,0.9095124155810733,0.0,13.1206636428833,58.0,1.0,0.812562,0.187438,0.832562,0.822562,0.792562,0.797562,0.812562,1.0,0.0,0.0,0.812562,SCORED
v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift,TypeM_v10_synthetic_visible,,01013_drop_orbit_left_72_seed40013,drop,orbit_left_72,local_patch_drift,33.27713892577345,0.9810812817914509,3.020954817533493,1061.792597499778,1088.6615259256823,1.0253052511986502,100.04128230168268,56.02816066973759,1.0589597019487023,0.0,17.601659774780273,106.0,1.0,0.748548,0.251452,0.768548,0.758548,0.728548,0.733548,0.748548,1.0,0.0,0.0,0.748548,SCORED
v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,TypeM_v10_synthetic_visible,,01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,foreground_identity_color_shift,32.55058900426737,0.9947396771715254,3.7762491106987,1172.6512692171846,1175.4620265575145,1.0023969251658333,102.3796173878205,54.84878675652683,1.3001951381662264,0.0,28.697933197021484,112.0,1.0,0.59003,0.40997,0.61003,0.60003,0.57003,0.57503,0.59003,1.0,0.0,0.0,0.59003,SCORED
v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze,TypeM_v10_synthetic_visible,,01029_drop_orbit_left_72_seed40029,drop,orbit_left_72,local_patch_freeze,34.06899294661537,0.9866479283627647,2.7373580932617188,946.2168813347158,963.4728620301901,1.0182368133750652,118.28641826923078,55.597766294449606,1.3359387958070479,0.0,14.951763153076172,70.0,1.0,0.786403,0.213597,0.806403,0.796403,0.766403,0.771403,0.786403,1.0,0.0,0.0,0.786403,SCORED
v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift,TypeM_v10_synthetic_visible,,01032_drop_orbit_left_72_seed40032,drop,orbit_left_72,local_patch_drift,36.05649425893783,0.9944926400370776,2.269489735364914,616.2786110383003,661.8798173942008,1.0739944652712798,132.26243802584133,45.816043751734426,2.626822196700679,0.0,6.953057289123535,28.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,TypeM_v10_synthetic_visible,,01038_drop_orbit_left_72_seed40038,drop,orbit_left_72,foreground_identity_color_shift,31.924068510184902,0.9913302378963222,3.9651983082294464,1082.2980803671471,1110.2826622874263,1.0258566308136936,110.34171236478366,54.05053233692076,1.82597976771345,0.0,32.201622009277344,145.0,1.0,0.58,0.42,0.6,0.59,0.56,0.565,0.58,1.0,0.0,0.0,0.58,SCORED
v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump,TypeM_v10_synthetic_visible,,01039_drop_orbit_left_72_seed40039,drop,orbit_left_72,local_temporal_jump,32.20871904806907,0.9750234123319624,3.4568251073360443,1462.1881075366198,1488.492202152184,1.0179895421539775,90.64501765324519,57.7755089793005,0.6363042251356847,0.0,22.498811721801758,138.0,1.0,0.678588,0.321412,0.698588,0.688588,0.658588,0.663588,0.678588,1.0,0.0,0.0,0.678588,SCORED
v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze,TypeM_v10_synthetic_visible,,01047_drop_orbit_left_72_seed40047,drop,orbit_left_72,local_patch_freeze,34.769258111563104,0.9910153892553953,2.7093217968940735,1463.5128817299603,1504.2104987735015,1.0278081713688956,85.62270382612179,55.09735095157586,0.7150539213202494,0.0,14.97629165649414,65.0,1.0,0.786053,0.213947,0.806053,0.796053,0.766053,0.771053,0.786053,1.0,0.0,0.0,0.786053,SCORED
v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift,TypeM_v10_synthetic_visible,,01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,local_patch_drift,32.525143689541395,0.9746208160776075,3.399352490901947,1755.7106325270845,1776.9729093971919,1.0121103537588043,82.50496168870191,54.58825185253224,0.8758406779542474,0.0,23.638490676879883,144.0,1.0,0.662307,0.337693,0.682307,0.672307,0.642307,0.647307,0.662307,1.0,0.0,0.0,0.662307,SCORED
v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift,TypeM_v10_synthetic_visible,,01079_drop_orbit_left_72_seed40079,drop,orbit_left_72,foreground_identity_color_shift,33.80669699226234,0.9954646260970911,2.921202391386032,947.9447333338322,949.8191417343455,1.0019773393243547,104.53380784254807,57.78024360367718,1.311254504197504,0.0,20.42534065246582,75.0,1.0,0.708209,0.291791,0.728209,0.718209,0.688209,0.693209,0.708209,1.0,0.0,0.0,0.708209,SCORED
v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump,TypeM_v10_synthetic_visible,,01086_drop_orbit_left_72_seed40086,drop,orbit_left_72,local_temporal_jump,36.15775476122914,0.9945553297592474,2.124744325876236,544.8051322428636,573.7220365311424,1.0530775180405436,118.01719376001603,53.28130453907414,2.6886992336363535,0.0,9.213950157165527,61.0,1.0,0.868372,0.131628,0.888372,0.878372,0.848372,0.853372,0.868372,1.0,0.0,0.0,0.868372,SCORED
v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze,TypeM_v10_synthetic_visible,,01101_drop_orbit_left_72_seed40101,drop,orbit_left_72,local_patch_freeze,34.01665652183057,0.9863199932858349,2.827436149120331,1290.1452705922557,1321.5498542303574,1.024341897249558,102.39549529246794,55.94389501428734,1.3587405269083548,0.0,16.712167739868164,88.0,1.0,0.761255,0.238745,0.781255,0.771255,0.741255,0.746255,0.761255,1.0,0.0,0.0,0.761255,SCORED
v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift,TypeM_v10_synthetic_visible,,01102_drop_orbit_left_72_seed40102,drop,orbit_left_72,local_patch_drift,33.86080763567249,0.9776443054013686,2.7029741406440735,612.2091804207743,640.3038795273607,1.045890685666272,130.05679211738783,43.21433968872343,2.762861323738181,0.0,14.558769226074219,110.0,1.0,0.792018,0.207982,0.812018,0.802018,0.772018,0.777018,0.792018,1.0,0.0,0.0,0.792018,SCORED
v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,TypeM_v10_synthetic_visible,,01108_drop_orbit_left_72_seed40108,drop,orbit_left_72,foreground_identity_color_shift,32.15547540783706,0.9945891572492498,3.854684591293335,1052.860447871602,1092.5705614058897,1.0377164073138534,103.55523525140225,56.3468620796966,0.7427677161134744,0.0,27.44327163696289,153.0,1.0,0.607953,0.392047,0.627953,0.617953,0.587953,0.592953,0.607953,1.0,0.0,0.0,0.607953,SCORED
v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump,TypeM_v10_synthetic_visible,,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,local_temporal_jump,33.204210709604695,0.9802741992614232,2.9646071791648865,1172.6512692171846,1197.3927807642456,1.0210987803240759,102.40024288862179,54.57302821105355,0.8131802129159311,0.0,20.265859603881836,127.0,1.0,0.710488,0.289512,0.730488,0.720488,0.690488,0.695488,0.710488,1.0,0.0,0.0,0.710488,SCORED
v11_SYN_0001_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,collision_response_failure_synthetic,36.78520428729734,0.997354474968166,2.1156446039676666,1219.3225787162075,1218.9782746758685,0.999717626782226,101.5790233122997,61.27793894825234,0.49074661380239926,0.0,8.722454071044922,78.0,1.0,0.875394,0.124606,0.895394,0.885394,0.855394,0.860394,0.875394,0.999718,0.0,0.0,0.875394,SCORED
v11_SYN_0002_02200_collision_orbit_right_64_seed41200_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,object_deformation_visible,40.79174846166893,0.9996514958194993,1.9795790016651154,1219.3225787162075,1199.7464286515542,0.9839450606506364,101.64457319210737,61.352583995337895,0.3414651122194034,0.0,3.285024404525757,10.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.983945,0.0,0.0,0.88,SCORED
v11_SYN_0003_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,object_duplicate_or_fragment,40.72851678975399,0.9996398276667737,1.9552172720432281,1219.3225787162075,1214.9109393687017,0.9963818931750344,101.63839267828526,61.362810655860926,0.3242751083399361,0.0,2.5637993812561035,9.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996382,0.0,0.0,0.88,SCORED
v11_SYN_0004_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,local_scene_patch_drift,40.332375649632056,0.9995551243479435,2.015507072210312,1219.3225787162075,1204.3913129664581,0.9877544580916195,101.65291215945514,61.34769527212278,0.3398762541737871,0.0,4.284653186798096,14.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.987754,0.0,0.0,0.88,SCORED
v11_SYN_0005_02200_collision_orbit_right_64_seed41200_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,background_drift_visible,39.40520908793544,0.9992933223081599,2.082445055246353,1219.3225787162075,1190.9636061355286,0.9767420262263335,101.6523687900641,61.33818877510565,0.3476277139981343,0.0,6.289498805999756,23.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.976742,0.0,0.0,0.88,SCORED
v11_SYN_0006_02200_collision_orbit_right_64_seed41200_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,8df0c0d38a6c90fc524ddfb801df17e5445f60895b3a537f935e42e5806ab13c,collision,orbit_right_64,object_identity_color_shift,37.82904303490856,0.9995753261497964,2.2178700268268585,1219.3225787162075,1217.4517546731888,0.9984656857224328,101.51389347956732,61.445768331951754,0.4741768354981772,0.0,11.565179824829102,35.0,1.0,0.834783,0.165217,0.854783,0.844783,0.814783,0.819783,0.834783,0.998466,0.0,0.0,0.834783,SCORED
v11_SYN_0007_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,collision_response_failure_synthetic,40.05724646906521,0.998799737324577,2.051171660423279,1222.4605224764543,1212.5553221005944,0.99189732495599,77.96510980068109,41.7592739202926,0.5186796478776674,0.0,5.896961212158203,21.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.991897,0.0,0.0,0.88,SCORED
v11_SYN_0008_02202_collision_orbit_right_64_seed41202_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,object_deformation_visible,40.42131845941158,0.9990016721510031,2.0388962030410767,1222.4605224764543,1178.1525101013958,0.9637550566875938,77.96366248497596,41.7347016445991,0.5329802709181375,0.0,4.452420234680176,15.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.963755,0.0,0.0,0.88,SCORED
v11_SYN_0009_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,object_duplicate_or_fragment,40.86093020235771,0.9992828311082285,1.9530001878738403,1222.4605224764543,1220.5403869543604,0.9984292862753282,77.97171286558493,41.76531314845727,0.4884962238726147,0.0,2.418342113494873,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.998429,0.0,0.0,0.88,SCORED
v11_SYN_0010_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,local_scene_patch_drift,38.7887062324604,0.9977462180968015,2.2056692838668823,1222.4605224764543,1180.1730892780784,0.9654079355641536,77.97000388120993,41.723410992813555,0.5456284084153689,0.0,6.743431091308594,24.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.965408,0.0,0.0,0.88,SCORED
v11_SYN_0011_02202_collision_orbit_right_64_seed41202_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,background_drift_visible,39.90174707163968,0.9986976488912882,2.0782366394996643,1222.4605224764543,1201.6669732424214,0.9829904125043646,77.96590106670673,41.751198850961075,0.521773924258582,0.0,5.836761474609375,20.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.98299,0.0,0.0,0.88,SCORED
v11_SYN_0012_02202_collision_orbit_right_64_seed41202_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,4aeca92fd238b5299cd52999661a02787ae76fcabf943ef2e4e94d5c992c335f,collision,orbit_right_64,object_identity_color_shift,37.408908275881686,0.998799326553635,2.3208162784576416,1222.4605224764543,1220.9647384167001,0.9987764152452953,77.88024213741987,41.9481434197635,0.642552808789714,0.0,12.009013175964355,33.0,1.0,0.828443,0.171557,0.848443,0.838443,0.808443,0.813443,0.828443,0.998776,0.0,0.0,0.828443,SCORED
v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,02215_collision_strafe_left_180_seed41215,collision,strafe_left_180,collision_response_failure_synthetic,37.41697393558137,0.9966019070272211,2.173684775829315,882.890259243304,869.7100840224223,0.9850715589304955,102.17358398437501,47.847186831584324,0.28873251946030276,0.0,7.099442005157471,27.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.985072,0.0,0.0,0.88,SCORED
